,bidder_id,payment_account,address,outcome,numbids,maxaucbids,avgaucbids,num_country,num_ip,merchandise_auto parts,merchandise_books and music,merchandise_clothing,merchandise_computers,merchandise_furniture,merchandise_home goods,merchandise_jewelry,merchandise_mobile,merchandise_office equipment,merchandise_sporting goods,time_within_minimum,time_within_average,time_between_minimum,time_between_avergae
855,cd35a3230456d4a245806e476c63e9a1evu7i,a3d2de7675556553a5f08e4c88d2c228sgozm,2fe107585c24346c62ef8a897325e2155wmos,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
856,7d8d3493942dc13742444f28626c5839axjqd,998270aa4847014ba6020fa528d151192q9o8,960e26adccf69c324614e4c45216d8fepcoa9,0.0,4565.0,755.0,13.7915407855,62,2889,0,0,0,0,0,0,1,0,0,0,0.0,0.40061520724,0.0,0.00299160661786
857,a40808ec5bd9d0440585286f1658c3b1ag8dt,72f237e0d9b8a3041c1f706b8e0ec764jygus,a81a1c856ac198b8966087015a5c0746kmh9x,0.0,267.0,16.0,2.15322580645,25,231,0,0,0,0,0,0,0,1,0,0,0.000315789471642,8.27314646166,0.000157894735821,0.289489848216
858,a2b4df001b0e40a398f6d4ae9b316c0eix5bh,bfe22e535f88f023b2120c11f57b0016nvcm7,016983ea67aca1b235a692a94555a3b33aywo,0.0,39.0,8.0,1.85714285714,12,26,0,0,0,0,0,0,0,1,0,0,0.00268421052533,0.853421052631,0.000894736842383,0.335924426451
859,5dd3494b46f39f8c8783c25527b64dd8hp8ti,a3d2de7675556553a5f08e4c88d2c228a26l2,634b4e4550fd475d23eb5793d334986b3930q,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
860,8cc03b92898255ce4b096454645599ae5zoc0,a3d2de7675556553a5f08e4c88d2c2286y2hx,a3d2de7675556553a5f08e4c88d2c228xy4tc,0.0,3.0,2.0,1.5,1,3,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.0790526315801,0.115473684213,3.69294736842
861,c9e1e860e39bb7d4dbf3c91c5d6c36c2dv4tp,f7500ac47abbae1ae851fa35d0f2d0b9tvk0q,9927bdd944c5b781f7e2c1d3261b3410miyu5,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
862,f7e3635c9a532fb9a60d6eda6eb7c7de3uqs2,a3d2de7675556553a5f08e4c88d2c228u9ts1,a3d2de7675556553a5f08e4c88d2c228z8ytz,0.0,71.0,6.0,1.73170731707,2,8,0,0,0,0,0,0,0,0,0,1,0.000473684209283,1.41341512231,0.000473684209283,1.024948851
863,aea096a392f55d95c3e45251931e9755a9t3o,ede25e3259e7bd976b03a2bbc0f23c2b7krro,7394d77bd4966802de5df142b0d6fc1561so7,0.0,9582.0,560.0,23.955,77,5857,0,0,0,0,0,0,0,1,0,0,0.0,1.04881756913,0.0,0.00806810466994
864,05ae7ea9549ae298bbbc8002b4229392e0ilf,a3d2de7675556553a5f08e4c88d2c228evzju,cd78d03cf3aea766acfe4b16a9bfdb961p548,0.0,4.0,4.0,4.0,2,4,0,0,0,0,0,0,0,1,0,0,4.162,35.2676184211,4.162,35.2676184211
865,4d6580da346435dff2503c55ee5e0cf8wbkb3,7a8ef3630a23a1b68296956be27a63a3c48ej,5b84afb5efc70820945594411c055a9417rt7,0.0,1464.0,167.0,37.5384615385,3,14,0,0,0,0,0,0,0,1,0,0,0.000315789471642,0.117909404659,0.0,0.0501611302847
866,5720c8d7bc15b94037cd75ff9496a35evugeo,dba356a42db85bfb19af3d7d708f3461fl3lb,ffd1690e2b20836de2b3fce57b064a7fzu1jh,0.0,1172.0,186.0,10.4642857143,8,156,0,0,0,0,0,0,0,1,0,0,0.0,2.03917477995,0.0,0.0659319651518
867,a5fb60c136b7e0a6d0d6e27cadb2a797225r6,a3d2de7675556553a5f08e4c88d2c228l5l80,d5aefb1205b44c3a6f0fbd044f02ad125h0n6,0.0,108.0,22.0,8.30769230769,1,58,0,0,0,0,0,1,0,0,0,0,0.000263157895461,0.367194444444,0.000263157895461,0.124992690058
868,85ac49e7f93bf0e20323de78362bb4aadnwia,b260db877ca07b5975fc1bb3a97ef8f4zpd2d,88bc0b738bab9e6ea72506b9f1c0392bj48td,0.0,54.0,5.0,1.45945945946,6,42,0,0,0,0,0,0,1,0,0,0,0.000421052631282,1.49770662768,0.00031578947528,0.252160818713
869,2b5a7c969ae95b239583f09936560b85g574d,a3d2de7675556553a5f08e4c88d2c228sp46w,724cd00cd62d40360a9eb38972018b878os7c,0.0,8.0,1.0,1.0,1,8,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,1.81263157895,9.62299342105
870,69e97e52dd6428671f46f2ab6567172d8mfar,a3d2de7675556553a5f08e4c88d2c228nnqvc,e50e335b1185b52684af57adec054b602f7co,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
871,b34fe965c04012fd22123ed948257184pqvfg,a3d2de7675556553a5f08e4c88d2c228eqiew,270a9d13178693751b9e3cce3d7d425ajbx30,1.0,200.0,77.0,10.0,4,36,0,1,0,0,0,0,0,0,0,0,0.000315789471642,0.105745,5.26315780007e-05,0.019507368421
872,b7630ee9a73e7ba6f11f7717b7f03ed4be2hb,a3d2de7675556553a5f08e4c88d2c228f5ohe,c775fb0fc9b5991e6c864df5f2155f01y3wbz,0.0,493.0,79.0,3.2012987013,28,201,0,0,0,0,0,0,0,1,0,0,0.0,2.81417188,0.0,0.156242553646
873,5d5816d216122786933fb74c459f35fc0vnac,b25ea858a032f044e6aab4f5b1c032978e7pl,fdfc982e9192a2f2bc953de473e77627jo6i7,0.0,28.0,4.0,1.55555555556,4,20,0,0,0,0,0,0,0,1,0,0,0.00621052631504,2.34109962406,0.00384210526317,0.446753759398
874,ee5afe7f268aaa88598545df890f4e5fzari6,100b251be6c628bbd1209f2778efa09d6hx4q,6d34923ee0875967acfd24ae901eb5adck6jc,0.0,28.0,5.0,1.55555555556,5,27,0,0,0,0,0,0,0,0,0,1,0.00621052631504,17.7409473684,0.00010526315782,2.52511466165
875,0bf6e0e5184b3599bbb4ba1fb3a43549ije34,10e3a87cfffd430416ba197ed87786aajk3mq,13f16b801dd300fdfacbefe1685c8834ycx1k,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
876,8ebc5b544d62622e45e1ee22a56265e0xwwsb,a3d2de7675556553a5f08e4c88d2c228xvnq2,a3d2de7675556553a5f08e4c88d2c228q7yts,0.0,7344.0,224.0,111.272727273,40,1222,1,0,0,0,0,0,0,0,0,0,5.26315780007e-05,0.528611290276,0.0,0.010525498796
877,613fe9b896ce3801e40212b3c8a8053c1e8nj,97546ccd92f01cc06a276a631dfbe7522xui2,a3d2de7675556553a5f08e4c88d2c228k6u7q,0.0,234.0,125.0,4.58823529412,12,161,0,0,0,0,0,0,1,0,0,0,0.000578947368922,1.5270391363,0.000578947368922,0.329593117409
878,63e3851eb5e1ee98df1065b333f6cb81mlby6,a3d2de7675556553a5f08e4c88d2c228uro3z,26f98954cb1fbc058880927c442f944biho23,0.0,718.0,30.0,2.5371024735,40,382,0,0,0,0,0,0,1,0,0,0,0.0,7.05538594048,0.0,0.107624321947
879,72dbc4a9f579a9444c126a0a67118783092ec,a3d2de7675556553a5f08e4c88d2c228m2fya,058f4c735561fe09430a177ad216d1caupc9m,0.0,13.0,4.0,1.44444444444,4,12,0,0,0,0,0,0,0,0,0,1,0.000736842102924,0.466113360323,0.000736842102924,1.04574898785
880,23f9a0e1492c4abf375823266ddbe36bzukj3,a3d2de7675556553a5f08e4c88d2c228u6b6h,2da799e633b8604cca8545bf4c5d6df32dhys,0.0,3.0,1.0,1.0,1,2,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,1.28356140351
881,de3bbaaa3bbc1fd1f751d23a972916d80q8e6,967d3e5f6c5dc9211f4337848b6b7c7aid1hi,fe419775e42dd0ad5f380cb32961e241rmgms,0.0,309.0,14.0,3.15306122449,6,251,0,0,0,0,0,0,0,1,0,0,0.000157894735821,7.15208277976,0.000157894735821,0.249336569579
882,8af01eeb860c2e6b1512377f28953110ml638,b8139f144d65dfcec75b0148e5ba75c9bzmd0,8120d0db5901ba564b9b0cfae7b9c018ihloo,0.0,826.0,97.0,3.51489361702,53,623,0,0,0,0,0,0,0,1,0,0,0.000210526315641,1.04227392634,0.0,0.0165581113802
883,d9a813646e8fae954898c1279196f5493gqzc,a3d2de7675556553a5f08e4c88d2c228nye5l,9f542127de95130def769ec0184e323aiunv0,0.0,8.0,1.0,1.0,5,7,0,0,0,0,0,0,1,0,0,0,0.00621052631504,0.00621052631504,0.00757894736853,1.53317763158
884,e9b27622a64f2eb9dc7559d43bc45e31yci23,62f3b71d8695cb6dee23605c8e211bac89lwj,2061a6b5be0cd8ba2f5717c98057bbc1qvig5,0.0,2.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.00621052631504,0.00052631579274,0.00052631579274
885,3ef757c3d6a272681c69bbd7e071b705yzt8t,b701f80bc76abf0574d1b8239b649ee1kc3ff,86f3512b9a62d25783304c57bcda5e5eyyfm1,0.0,3.0,2.0,1.5,3,3,0,0,0,0,0,0,0,0,1,0,0.00621052631504,0.740385964912,1.10747368421,1.85328070175
886,76d4a0147a60d871867f00adf45cb792w9c6n,bb97065ca7b313ebbee43f495d6f67a0xycyg,3ee4b535441c1b35d3f9aa3f7ed5ab8875b09,0.0,2655.0,239.0,8.79139072848,77,1648,0,0,0,0,0,0,1,0,0,0,0.00010526315782,2.16140025771,0.0,0.0291136485281
887,84c7bbdc12233f88f35c2c3b8f178803ta03m,f3a802f7ed99b305c5e48976392b927aaji04,2121f5b8d01ea7020535906a34a51851qehr5,0.0,8.0,3.0,2.0,3,3,0,0,0,0,0,0,0,1,0,0,0.000736842104743,2.29001315789,0.000736842104743,9.31205263158
888,70c6727cc40fdc6f752b28102f31a38b883io,a3d2de7675556553a5f08e4c88d2c228r2aqd,08eabcbfb9802b104da6e510bfef5022ten04,0.0,14.0,3.0,1.75,2,3,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.353293233083,0.00163157894713,1.18047368421
889,c1624207d78346c3c58cd44f3d5472fcriae4,7badf0df2fdd737d44aba893ae736412dlsjg,5748b76e9f83004b5fe9ecee8445975b1lv17,0.0,12.0,2.0,1.09090909091,5,10,0,0,0,0,0,0,0,1,0,0,0.00621052631504,1.17889473684,0.003947368421,1.01201315789
890,60849c6d966f178808d94543173cb93dog4gt,a5e1ad75a77137582cb1226db2af8ecfcketi,0e0194ff0f2d0228f9d83fc18c1c1569xqlq8,0.0,14.0,3.0,1.55555555556,4,14,0,0,0,0,0,1,0,0,0,0,0.00621052631504,1.65611278195,0.09005263158,0.977142857143
891,b416bf88dedd6ccdbc3a2146524500258qdzz,a3d2de7675556553a5f08e4c88d2c228jea4q,a3d2de7675556553a5f08e4c88d2c228w88wj,0.0,7.0,4.0,3.5,2,5,0,0,0,0,0,0,0,1,0,0,0.000157894735821,2.17356390977,0.000157894735821,1.90178947368
892,42025aabb56a61f3bea90d27b283b517dyk4t,4b255d7fa15c374b8b292e146d919da25ym0a,e9ac7750d73a796460f96b096b29725f9af3c,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
893,99ca795998fb781a42d85f1abeb50482yzffz,7627ad97205ba9430250ac70ccfaaea634d2x,becb985bf6318e81ceaf551b3c632f5c3ao89,0.0,3041.0,2781.0,51.5423728814,30,610,0,0,0,0,0,0,0,1,0,0,0.0,0.00219557278596,0.0,8.89250419697e-05
894,2fc0efdb6ff10d51e3a4d979ee52cf07p4068,a3d2de7675556553a5f08e4c88d2c228aa0ox,5fcd4d44ab6b20a17f0e44651198dabfwj2ud,0.0,571.0,410.0,4.88034188034,40,430,0,0,0,0,0,0,0,1,0,0,0.00010526315782,1.16250410176,0.0,0.135394045534
895,1dec9ee102b29905e2f59a52fb7429826e8b4,a3d2de7675556553a5f08e4c88d2c228q3l1n,13457c0fe54cca460d18e28cfafd094e961xe,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
896,3cab5bd983f5be9c16789b6c14bae982nhi9c,5b0257fc177e69aef06553a8c4362125fzgfs,6e4bbeacff57b0900b9b8a5beceb05931jkuf,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
897,e6f73230e0fff1d9a6b1b8a6617002ea9owig,ee5979abfdebc879cd0167d88a23491dvzt3y,c3b363a3c3b838d58c85acf0fc9964cbjxfhz,0.0,45.0,2.0,1.07142857143,10,31,0,0,0,0,0,0,1,0,0,0,0.000578947368922,0.226907602338,0.000578947367103,1.70261403509
898,877d96d9abeb73e437a8ebd74abbbf45p8s80,26435c35a06ae94be7063aae181b0ffbppnvw,a3d2de7675556553a5f08e4c88d2c2287xwxk,0.0,65.0,6.0,1.41304347826,22,45,0,0,0,0,0,0,0,1,0,0,0.000842105262564,1.08036842105,0.000842105262564,0.203798380567
899,ca5730b8dad8f35fba24b68c9ca5d445mp87i,03a45c271a6a8b14b0e92f674d0c1a4ccwelh,b41aaef57a7a8d4487820e57ee4618a215kmi,0.0,3.0,1.0,1.0,1,2,0,0,0,0,0,0,1,0,0,0,0.00621052631504,0.00621052631504,0.000947368420384,1.10985964912
900,3105d663ef3dff7e483a46c56580a9f9kd7f8,a3d2de7675556553a5f08e4c88d2c2284r2qz,a3d2de7675556553a5f08e4c88d2c228mu2qv,0.0,133.0,40.0,4.0303030303,9,77,0,0,0,0,0,0,0,1,0,0,5.26315780007e-05,0.460998021369,5.26315780007e-05,0.0935373961219
901,97ac4a68e5600c4b7a960d9580d4f251470mc,0e1b1fd75b018097176589714936a8b1n5rvq,65c9fc6e224f160b0bc9b7930fea6af9tkk0j,0.0,19.0,3.0,1.26666666667,4,14,0,0,0,0,0,1,0,0,0,0,0.00221052631605,0.53463434903,0.000105263159639,0.671310249307
902,a32cce991a2f597f6e5a02605119f99b1dyq1,8f3b4a7e1eaaa58b2795dc657ec247a37x9qp,0a9a242607ec2a6a6153902a6e0a9dbcgp6v4,0.0,10.0,7.0,2.5,5,10,0,0,0,0,0,0,1,0,0,0,0.00621052631504,7.36495789474,0.334842105265,7.46552631579
903,0817731a4d2e319f6f771da3f522b8bfv6njs,a3d2de7675556553a5f08e4c88d2c228ioe4d,a3d2de7675556553a5f08e4c88d2c228ks2rv,0.0,224.0,152.0,9.73913043478,10,92,0,0,0,0,0,0,0,0,0,1,5.26315780007e-05,0.153468045113,5.26315780007e-05,0.0568562030075
904,3df41510a5044de5438015f37dfa3443bt7pp,a3d2de7675556553a5f08e4c88d2c228ogrnx,57e33dfa2fd731ca0e0f1b992f0b5a84clbp3,0.0,11.0,11.0,11.0,3,10,0,0,0,0,0,0,1,0,0,0,0.0318421052616,6.19084210526,0.0318421052616,6.19084210526
905,047558bebab9292a5d4c85d6ee768784j2hdd,b765a299e6a1cc7b91e98414a79932b4rmt3h,bccfc8bd38088af1275a4c2d2ded2053waj6b,0.0,22217.0,20849.0,96.1774891775,80,12517,0,0,0,0,0,0,1,0,0,0,0.0,0.193748201354,0.0,0.00347945504036
906,a6214d8bf07127661f322afa7c8dae91ypizm,317665a6745eb6f5051519d12962dd33clefe,4a28d0cf109896236a89b2a1ab33b50cnkmq1,0.0,13.0,2.0,1.08333333333,5,13,0,0,0,0,0,0,0,1,0,0,0.00621052631504,9.31113360324,0.0688947368417,5.78760323887
907,85499f83c5f1674c87d0fe77838c4da793u8y,a3d2de7675556553a5f08e4c88d2c228439x8,a3d2de7675556553a5f08e4c88d2c228phyu2,0.0,56.0,11.0,4.0,4,22,0,0,0,0,0,0,0,0,0,1,0.000157894739459,1.45684210526,0.000157894739459,0.212102443609
908,4444bfb455b90711234e0c25345abbaddrt0x,1b223b8687ec3408c7cd13c1582e5cf89m6r9,94ffc372dce471cc407d01eb2491950cw4jip,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
909,dd76fa7a75bd0e1921f71d255a8e0853l4lbi,a3d2de7675556553a5f08e4c88d2c228yogf3,a3d2de7675556553a5f08e4c88d2c228p2bax,0.0,6.0,3.0,1.5,4,6,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.430614035086,0.00926315789548,1.67074561403
910,a0aeb6de8a21a5b776f63530ed753fdb34k7y,d027765731fd09c22627e88671a472467xp5d,4a180525ae5d6c3ff94523571dd0e9ebn71yr,0.0,1318.0,52.0,5.31451612903,44,943,0,0,0,0,0,0,1,0,0,0,0.0,1.02946721508,0.0,0.0103242552512
911,bfc7a0819397d910db7c24eaba1ed4c68dwiq,5297a330faab555117b5e761b472c246vhvzz,eede3397b399329473f2cd721c9fb69czr6ti,0.0,4.0,1.0,1.0,2,4,0,0,0,0,0,0,1,0,0,0,0.00621052631504,0.00621052631504,0.686315789475,2.94936842105
912,693085cbb28f505f03b025dac8681a3bvfot8,a1f85275793c4a782f0a668711f41b929v08f,a5525340b4d1511267da9fd7f3c0005fvbiry,0.0,30.0,5.0,2.5,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.285528070176,5.26315798197e-05,0.0367807017544
913,40829191b83242ef1f380f90876cdd74mrqe1,c274848e6510532d4ba1c34eddcd99fenykkf,680b60a6f5d6624f6dd5593b8ec442a0cogge,0.0,431.0,233.0,4.18446601942,63,326,0,0,0,0,0,0,0,0,0,1,5.26315780007e-05,1.43814311882,5.26315780007e-05,0.163807668824
914,67616fd2a1de5c46e32041354efa88ceahbhq,a3d2de7675556553a5f08e4c88d2c228npg2r,ca8d4b018cb62966eebb2974f5a83b4f8nx9y,0.0,1007.0,224.0,13.4266666667,4,834,0,0,0,0,0,1,0,0,0,0,5.26315780007e-05,1.68275367167,0.0,0.0767539852611
915,309f446bdb138faeb18072285ccd9901gz80c,a3d2de7675556553a5f08e4c88d2c22897zdw,63f6d994e83702f2689d6dfbe6941ac8shogr,0.0,944.0,540.0,7.0447761194,44,763,0,0,0,0,0,0,0,0,1,0,0.0,0.541655330062,0.0,0.0144745205174
916,3043fb0b4a1904222f640107f84d6f799tves,58f127a97843312f5f9c5c7f3e824a90aawl8,2fc0c77348b8b62e4d0f522af77a1eff6hico,0.0,24.0,21.0,8.0,3,16,0,0,0,0,0,0,0,1,0,0,0.00121052631584,0.580405701754,0.00121052631584,0.403734649123
917,70daecd44c89c37525aa2ca294378ead4dggh,a3d2de7675556553a5f08e4c88d2c228j9snd,a3d2de7675556553a5f08e4c88d2c228wkhi0,0.0,949.0,711.0,9.49,13,622,0,0,0,0,0,0,0,1,0,0,0.0,0.371066552049,0.0,0.0143411347124
918,3ee7de4c5a5e31b7b407827ae1370f70suenu,a3d2de7675556553a5f08e4c88d2c228m2qb6,17652d44ae24dea6e38ceafb3d4781bbh8j42,0.0,2.0,1.0,1.0,1,2,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,3.26305263158,3.26305263158
919,4dbc8d336dbe0241c9bbb0f3630f25059yo43,a3d2de7675556553a5f08e4c88d2c2287gc6e,cc68ce054a69018ffe573e3de9e246ddehius,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
920,54379b25f1f35d9df78da9cd774cef74u5wt9,a3d2de7675556553a5f08e4c88d2c228mkjup,175659bd1d12566bedfa1b9dbc0dc093imqp1,0.0,24.0,8.0,2.0,4,24,0,0,0,0,0,0,0,0,0,1,0.00621052631504,12.0618508772,0.00821052631545,3.1599627193
921,2635d404f4943f3dbee24aa16a2953c723iwd,f17283b106b9e1880c107169e4ae65246s37q,32d71e16451be9312f2f087d974b516asb886,0.0,5.0,2.0,1.25,1,3,0,1,0,0,0,0,0,0,0,0,0.00621052631504,1.41730526316,0.0807894736827,13.3327894737
922,b9d861ce6162179a4b008b63e7fae80fjoywx,a3d2de7675556553a5f08e4c88d2c228rs5x3,a3d2de7675556553a5f08e4c88d2c2283ayqd,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
923,5bb3c3ff71ef6560c7600c512128ffc8js7py,a3d2de7675556553a5f08e4c88d2c228h8nwa,a3d2de7675556553a5f08e4c88d2c228yhw9z,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
924,8215dac41ad35a074c93bfcfbc0f908chlo5n,da5f7156195e8b9f8dc1eb4238343ca2u7t52,284fd00c653f3fcd82f4a62aba251cdaijaaq,0.0,84.0,6.0,1.61538461538,15,64,0,0,0,0,0,0,0,1,0,0,0.00168421052331,6.47211904762,0.0010000000002,0.919766917293
925,39a5a16e5a67c2fb51789cea4d3091f0mv996,db4e55dcd38e9137a78303545dcfe23d7f90p,9155de696cf791e2ff6e349578490a43x5dj8,0.0,1000.0,101.0,4.06504065041,15,985,0,0,0,0,0,0,0,1,0,0,0.003947368421,1.11542789474,0.000894736840564,0.0136371578947
926,a2bb8b3e3ae4566203eb5b3021b4d594pohf7,5d0b7d8f7c4f94cc58e6891f30dc6030j9q5e,09f074f62fbeabf9bbd21e0da1ef2fc32gseh,0.0,98.0,9.0,2.57894736842,7,86,0,0,0,0,0,0,0,1,0,0,0.000315789473461,1.88026315789,0.000315789473461,0.137286251343
927,6feec0741a319299c78c47040893399ebas6q,a3d2de7675556553a5f08e4c88d2c2288o346,9be35656367ebee33fc5e33564fe7acb8xj6t,0.0,130.0,7.0,1.85714285714,21,88,0,0,0,0,0,0,0,1,0,0,0.000157894735821,3.42117165992,0.00010526315782,0.548768016194
928,63c48b70d37dee5fcfb26f94107ba3b94d90p,a3d2de7675556553a5f08e4c88d2c2288etbh,a3d2de7675556553a5f08e4c88d2c228lo83i,0.0,41.0,15.0,2.5625,8,27,0,0,0,0,0,0,0,0,1,0,0.00405263157882,8.27116431322,0.00405263157882,1.86241463415
929,a6414c637c6f1275e2c62c48fb238c5d5aw03,a3d2de7675556553a5f08e4c88d2c22870oa9,18efe9aa2a264f71020ed46242cab513im7qs,0.0,5.0,1.0,1.0,2,4,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.00394736841918,15.2630421053
930,eec2ea9d9b292a343f8ee566ba252baapagwb,a3d2de7675556553a5f08e4c88d2c228c7kvp,a3d2de7675556553a5f08e4c88d2c228z3wkd,0.0,4.0,1.0,1.0,4,4,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,1.38357894737,3.31925
931,fe6ed3a12fbbf5da4980337564361710v2y21,296fa05acf2f73c8438562940d2b8204h75uc,0a642f7b5a2e549f57b2c462b2eb6f88d7nay,0.0,77.0,15.0,3.20833333333,5,5,0,1,0,0,0,0,0,0,0,0,0.000473684209283,1.62315926179,0.000473684209283,0.886517429938
932,f3bb3c26162cfc1b8c3636a7ba126010na3n4,97546ccd92f01cc06a276a631dfbe75254hoy,2f119b85526b37dc76cd9c7ec9cc9525ec4mx,0.0,233.0,12.0,2.21904761905,14,115,0,0,0,0,0,0,1,0,0,0,0.00010526315782,6.74587621414,0.0,0.331563812966
933,95efb775460080c0da57e154f27876d75xnsx,115a141f4e0836aaa85b6b227cc8f64bdwo7i,f98eeb4e47fb3dd9cf35d5e2252fb38bws644,0.0,10.0,2.0,1.11111111111,2,7,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.00621052631504,0.00589473684158,7.50328947368
934,d26cca81c93b52ae3564aa6cdf33f5d5mkliw,bd873923af78e9b9cc425af664b1bcb9d6pzd,95a76ac9284cb3310fa32ced50bab311l4pxo,0.0,32.0,3.0,1.39130434783,6,26,0,1,0,0,0,0,0,0,0,0,0.00621052631504,16.4086661184,0.00652631579214,2.36530263158
935,d092609f5140c62ec64ddd7615c25792qgdrd,a3d2de7675556553a5f08e4c88d2c228cht4k,64ec9742f8095e46c68f4ec4c8da333a126e1,0.0,14.0,5.0,2.0,2,12,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.198402255639,0.0190000000002,0.806112781955
936,78a444127a896122678835e12ef507deh01hn,a3d2de7675556553a5f08e4c88d2c228hy4kg,c0688655078b9fd63d343bd4ae21194ep065g,0.0,70.0,9.0,2.69230769231,2,47,0,0,0,0,0,0,1,0,0,0,0.00215789473805,1.11943759398,0.00215789473805,0.18720075188
937,89291354b0939c342be97fa58e018bd89fvcf,ef382a524f4ee74fdb2f025bfc2c52dcfhv5q,8331b323997e77146ca85740d058a469cqbeg,0.0,46.0,6.0,1.35294117647,9,34,0,0,1,0,0,0,0,0,0,0,0.000631578946923,2.11010869565,0.000473684209283,1.70225286041
938,8e05310a342aec93aaec69a638e83a96aqyo7,a3d2de7675556553a5f08e4c88d2c228lqjm5,794abfcfc9a51569c6415a61a319b352dqhyp,1.0,1183.0,385.0,14.2530120482,23,1000,0,0,0,0,0,0,0,0,1,0,0.0,0.443325132358,0.0,0.0652965698269
939,6e848149cabc4434155aacb610fb20de6vq5b,a3d2de7675556553a5f08e4c88d2c2280r4r8,e23d9777cddc347de82d839b2e54b22et4a3t,1.0,650.0,51.0,3.45744680851,44,266,0,0,0,0,0,0,1,0,0,0,0.00015789473764,0.502028906883,5.26315780007e-05,0.0100158704453
940,70c31e8b3476b953648fd4f8775c1950m1uz4,51b3b0dc141de9433406f0cdc1ba06888rw91,490e6054ad1f7a6e193632bb0e5c17caetvvb,0.0,3.0,1.0,1.0,1,2,0,0,0,0,0,0,1,0,0,0,0.00621052631504,0.00621052631504,0.000684210524923,18.8677192982
941,fb81da0790d821a22617d748d0226540ylrj6,b35a1080bb5f0ebb4212508b92c7196cvvz87,e350bda3ceb6067cad400ae931c3527aqm93b,0.0,2096.0,159.0,9.9336492891,68,1266,0,0,0,0,0,0,0,0,1,0,5.26315780007e-05,0.554968913218,0.0,0.00650826134994
942,3550d62e04bd3a1239eedbc29d9c970279b1v,a3d2de7675556553a5f08e4c88d2c2281pawt,a3b43c1c82f7990f58e4c3ec994596bfu1j4m,0.0,63.0,12.0,2.1724137931,2,53,0,0,0,0,0,0,1,0,0,0,0.00621052631504,7.96983291562,0.00215789473623,1.20632330827
943,14d4e04d7ed150613974438a4dfd4e85dybq3,07ed0d8015f5a48bd186a07f3d16199dsjeui,dbd1190dd19462115568e721afba7801zpdwr,0.0,1680.0,212.0,4.06779661017,50,1174,0,0,0,0,0,0,0,1,0,0,0.000105263159639,5.00149739975,0.0,0.0459722117794
944,eb8f9ca4a23586f5acc770fff966f654dy7g0,cfc0df4add7a5c18f03714ca0d085cccdqng6,388527c1edab85b660695423786558fa2v8a6,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
945,ab0b0de534bad49af05faa626b88389cmjj8e,a3d2de7675556553a5f08e4c88d2c228r6ite,6b49329207899e923d903248f7c948f4drs1h,0.0,11.0,7.0,2.2,2,7,0,0,0,0,0,0,0,1,0,0,0.000368421051462,0.0715933014351,0.000368421051462,7.08388995215
